牙髓干细胞外泌体对肺动脉高压大鼠的作用及对NF-κB通路的影响,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,3
强直性脊柱炎与免疫学指标相关性研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,4
结核杆菌抗原蛋白的结构与功能研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,4
无人机无线充电技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,17000,5
非铅卤素钙钛矿白光发光二极管研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
超表面偏振滤光原件,创新训练项目,华中科技大学,工学,工学,2019/5/23,17000,4
一种基于光声效应碳纳米管扬声器的研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,4
基于应力调控的二维异质结光电探测器,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,3
基于光纤分布式声波传感（DAS）的管道探伤技术,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
球面变形镜的设计与检测技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,3
薄膜电容器用高介电柔性复合材料的研制,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,4
基于ZEMAX的汽车车灯反光杯参数尺寸理论计算，建模和优化,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
基于视觉识别定位的智能化激光打标系统的设计与开发,创新训练项目,华中科技大学,工学,工学,2019/5/23,17000,4
基于单片机的可移动多功能家居监控系统设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,16000,5
透过毛玻璃成像,创新训练项目,华中科技大学,工学,工学,2019/5/23,17000,4
遗传性心脏综合征PRKAG2基因突变的功能研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,5
EDA受体可控激动剂的设计及功效研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,2
工程化沼泽红假单胞菌合成和转运乳酸的研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,4
鄂产云锦杜鹃中新颖PTP1B抑制剂的发现研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
天然产物Cephalocyclidin A的全合成研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
耳叶杜鹃中新颖二萜类成分的发现及其镇痛活性研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
CRISPR/Cas9基因编辑联合化疗药物用于结肠癌的治疗,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
生脉饮、甘麦大枣汤两方合用抗二型糖尿病的网络药理学研究及实验验证,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,2
混沌随机数发生器,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
面向安全编译的智能检查研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于微博和 B 站数据的个性化推荐系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于脑电的用户认证和识别方法,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于人脸识别技术的课堂点名系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于深度迁徙学习的轴承智能故障诊断,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
人工智能金融科技,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,10000,4
基于机器视觉的工业元件,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
有思分裂（Division Considered）,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
裂殖壶菌油脂大量合成调控因子筛选及机理研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
基于机器视觉的工业元件,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
有思分裂（Division Considered）,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
裂殖壶菌油脂大量合成调控因子筛选及机理研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
具有抗污能力的生物水凝胶的研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,5
基于偶氮苯及其衍生物光响应特性的分子机器设计,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,7
利用CRISPR-Cpf1技术创建钙依赖型蛋白激酶OsCPK9水稻突变体的研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,4
超声图像中的主动脉血管自动分割算法研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
香菇多糖抑制α-突触核蛋白聚集治疗帕金森病研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
调控光敏分子自组装应用于靶向治疗耐药菌感染,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
探究睡眠相关基因对寿命和学习记忆的影响,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
基于聚吲哚-5-氨基复合材料的电化学免疫传感器对甲胎蛋白的检测研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
新颖细菌防御系统的发现、鉴定及应用,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
高准确性的微生物组样本搜索引擎,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
pin?突变体候选基因GRF2和PHT5.2的互补载体构建与转化,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,4
延衰美容肽纳米载体输送技术,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
抗血管生成药物对肿瘤病人发生VTE的影响及其分子机制研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,5
基于藻类生物合成纳米囊诊断早期膀胱癌的研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,3
糖尿病对施旺细胞表达谱改变的研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,3
牙髓干细胞外泌体对肺动脉高压大鼠的作用及对NF-κB通路的影响,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,3
强直性脊柱炎与免疫学指标相关性研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,4
结核杆菌抗原蛋白的结构与功能研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,8000,4
混沌随机数发生器,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
面向安全编译的智能检查研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于微博和 B 站数据的个性化推荐系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于脑电的用户认证和识别方法,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于人脸识别技术的课堂点名系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于深度迁徙学习的轴承智能故障诊断,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
人工智能金融科技,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,10000,4
基于机器视觉的工业元件,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
有思分裂（Division Considered）,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
基于电场驱动畴壁运动的低功耗磁逻辑器件设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
Co-ZnO薄膜非线性光学与磁性研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,2
高功率半导体激光阵列的光束整形系统设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
太阳能智能窗户,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
""" Weshare ""（微享）大学生知识共享平台",创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
驾驶者身份鉴定和行为识别系统研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于大数据与机器学习的燃料电池系统性能诊断评估与健康管控,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,10000,3
基于密码的主动防御技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
基于行为分析的 在线智能监考系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于ARM的人疲劳检测技术实现,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
协同组合自动导航小车,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
Montage Cam,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,4
华科万事屋,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,3
运用动物应激模型评价防治抑郁中药新组方,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,6
基于小鼠真实神经元形态的阿尔兹海默症神经电活动模拟,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
《保罗·柯艾略作品的宗教色彩研究》,创新训练项目,华中科技大学,哲学,哲学,2019/5/23,5000,2
以《山海经》为例对先秦鬼怪世界体系构建的探究,创新训练项目,华中科技大学,文学,文学,2019/5/23,4000,3
当代大学生视角下儿童文学现象研究,创新训练项目,华中科技大学,文学,文学,2019/5/23,5000,5
中国特色法律语境下法律术语语义流变研究,创新训练项目,华中科技大学,文学,文学,2019/5/23,4000,3
朱淑真作品女性形象及其接受分析,创新训练项目,华中科技大学,文学,文学,2019/5/23,5000,2
失落·大裂·愈合——当代都市文学的“缺席”与找寻,创新训练项目,华中科技大学,文学,文学,2019/5/23,5000,2
苏轼黄州时期自我与他者关系的心态探究,创新训练项目,华中科技大学,文学,文学,2019/5/23,5000,2
一种多材料高精度FDM彩色3D打印机,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,4
高分子粒料式梯度多材料3D打印机,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,5
校园湖水污染治理材料与技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,3
基于喷水推进的双体无人船,创新训练项目,华中科技大学,工学,工学,2019/5/23,20000,5
面向渔业养殖的多用途水下机器人,创新训练项目,华中科技大学,工学,工学,2019/5/23,20000,5
基于物联网的多AGV实时调度软件的开发,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,3
针对弱势群体的包容性设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
六足机器人的力学分析和步态优化,创新训练项目,华中科技大学,工学,工学,2019/5/23,11000,5
六足机器人的力学分析和步态优化,创新训练项目,华中科技大学,工学,工学,2019/5/23,11000,5
基于FPGA和DSP的高速图像系统的设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
基于多模态感知的抓取机械手,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
四舵轮底盘结构设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
医院科室低值耗材精细管理解决方案,创新训练项目,华中科技大学,工学,工学,2019/5/23,6000,4
校园巡查车辆分布优化研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,6000,3
基于模块化的BWB客机设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
基于视觉识别的自动跟拍无人机,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,4
管路系统低频线谱主动振动降噪控制系统设计与优化,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,5
虾壳高效热解制备高值填料技术与装备研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,5
供热系统中的自驱式动态智能调节装置,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,5
钙循环条件下原位CaO活性测试研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,3
基于深度学习的无人垃圾捕捞船,创新训练项目,华中科技大学,工学,工学,2019/5/23,17500,5
基于自动构网的多维多参数水质监测装置,创新训练项目,华中科技大学,工学,工学,2019/5/23,18000,5
一种新能源水上移动式组合智能净水装置性能研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,17800,5
聚电解质纳米膜的制备及其在CO2分离中的应用,创新训练项目,华中科技大学,理学,理学,2019/5/23,20000,1
基于DNA三向接合结构和Lambda核酸外切酶识别的基因突变检测,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
小微企业移动引智平台的规划与设计,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,12350,5
物联网环境下公共设施布局问题：以智慧城市垃圾管理为例,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,12400,4
VR技术和商品视频展示对线上消费者购买行为的影响研究,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,12400,4
武汉市人才公寓项目调查与研究,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,12400,5
我国创业板上市公司并购动因与绩效研究,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,11340,5
基于微信小程序开发的校园工具矩阵,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,12350,5
基于数字化赋能的创新创业案例研究,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,12000,5
使用者行为视角的城市绿地公平性研究 ——以武汉东湖绿道为例,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,16500,4
高铁建设与区域经济——基于区域经济效应理论的多模型实证研究,创新训练项目,华中科技大学,经济学,经济学,2019/5/23,10000,5
环境污染对制造业企业劳动生产率的影响及其作用机制——基于秦岭淮河线的断点回归实证研究,创新训练项目,华中科技大学,经济学,经济学,2019/5/23,10000,5
城乡居民基本医疗保险制度对居民健康水平及消费水平影响——基于CHARLS、CFPS数据,创新训练项目,华中科技大学,经济学,经济学,2019/5/23,10000,5
不同土地流转模式的对比研究分析——以江浙地区为例,创新训练项目,华中科技大学,经济学,经济学,2019/5/23,10000,5
武汉地区大学生维权调查与分析研究,创新训练项目,华中科技大学,法学,法学,2019/5/23,10000,3
利拉鲁肽通过抑制RhoA/Rock通路及氧化应激改善Ⅰ型糖尿病大鼠勃起功能,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,3
神经肽Y介导下丘脑弓状核-室旁核通路对肝脏脂肪代谢影响的研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,5
二氢杨梅素对血小板功能及血栓形成的影响及机制研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,3
TLR2活化调节Th17促进CD8+T细胞对HBV的清除,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,3
脂氧素A4对炎症微环境下结肠癌细胞生长的作用及机制研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,3
Annexin A1与炎症小体细胞通路之间关系的研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,5
不同品系和年龄小鼠感染RSV后DC表型，功能和亚群的区别,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,4
基于分子印迹材料检测生物检材中新型毒品甲卡西酮的研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,15000,4
鄂产云锦杜鹃中新颖PTP1B抑制剂的发现研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
天然产物Cephalocyclidin A的全合成研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
耳叶杜鹃中新颖二萜类成分的发现及其镇痛活性研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
CRISPR/Cas9基因编辑联合化疗药物用于结肠癌的治疗,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
生脉饮、甘麦大枣汤两方合用抗二型糖尿病的网络药理学研究及实验验证,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,2
混沌随机数发生器,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
面向安全编译的智能检查研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
鄂产云锦杜鹃中新颖PTP1B抑制剂的发现研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
天然产物Cephalocyclidin A的全合成研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
耳叶杜鹃中新颖二萜类成分的发现及其镇痛活性研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
CRISPR/Cas9基因编辑联合化疗药物用于结肠癌的治疗,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
生脉饮、甘麦大枣汤两方合用抗二型糖尿病的网络药理学研究及实验验证,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,2
石松类生物碱Dihydrocolucine的双环骨架的不对称合成研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,5
News蹴鞠,创业训练项目,华中科技大学,文学,文学,2019/5/23,18000,2
“薪传”图书共享平台,创业训练项目,华中科技大学,文学,文学,2019/5/23,13000,3
探讨老年痴呆记忆丢失的分子机理,创新训练项目,华中科技大学,医学,医学,2019/5/23,18000,3
一种多材料高精度FDM彩色3D打印机,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,4
高分子粒料式梯度多材料3D打印机,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,5
校园湖水污染治理材料与技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,3
基于喷水推进的双体无人船,创新训练项目,华中科技大学,工学,工学,2019/5/23,20000,5
面向渔业养殖的多用途水下机器人,创新训练项目,华中科技大学,工学,工学,2019/5/23,20000,5
基于物联网的多AGV实时调度软件的开发,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,3
面向安全编译的智能检查研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于微博和 B 站数据的个性化推荐系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于脑电的用户认证和识别方法,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于人脸识别技术的课堂点名系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于深度迁徙学习的轴承智能故障诊断,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
人工智能金融科技,创新训练项目,华中科技大学,管理学,管理学,2019/5/23,10000,4
基于机器视觉的工业元件,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
有思分裂（Division Considered）,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,2
裂殖壶菌油脂大量合成调控因子筛选及机理研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
具有抗污能力的生物水凝胶的研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,5
基于偶氮苯及其衍生物光响应特性的分子机器设计,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,7
利用CRISPR-Cpf1技术创建钙依赖型蛋白激酶OsCPK9水稻突变体的研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,4
超声图像中的主动脉血管自动分割算法研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
香菇多糖抑制α-突触核蛋白聚集治疗帕金森病研究,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
调控光敏分子自组装应用于靶向治疗耐药菌感染,创新训练项目,华中科技大学,理学,理学,2019/5/23,10000,3
Tau蛋白对应激诱导的神经元损伤的保护作用和机制研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,13000,4
天麻提取物UPLC快速检测方法研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,4
靶向肿瘤微环境的智能纳米粒给药系统的构建,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
连曲轻身消渴片治疗MS的网络药理学研究和靶点验证,创新训练项目,华中科技大学,医学,医学,2019/5/23,10000,3
“哈思特罗”企业法律服务管理,创业实践项目,华中科技大学,法学,法学,2019/5/23,10000,7
运动医学术后康复app,创业训练项目,华中科技大学,医学,医学,2019/5/23,8000,3
折叠式声控3D打印机,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,5
车牌的动态识别,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,4
平板式SOFC六方氮化硼基复合材料密封性能的研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,4
SPS原位制备（TiB+TiC）/Ti-6Al-4V复合材料组织与性能,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,3
用于HSS技术的基于石墨烯红热效应的红外线吸收油墨成分及制备方法研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,4
基于旋转滑移多自由度的夹取传输机械爪,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,3
关于校园路灯的优化设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
激光测距重定位系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
优化设计在校园非机动车管理、服务中的应用,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
不同土地流转模式的对比研究分析——以江浙地区为例,创新训练项目,华中科技大学,经济学,经济学,2019/5/23,10000,5
武汉地区大学生维权调查与分析研究,创新训练项目,华中科技大学,法学,法学,2019/5/23,10000,3
中美政府对中美经贸关系的话语建构,创新训练项目,华中科技大学,文学,文学,2019/5/23,13000,5
基于语料库的英语名动转类的历时认知研究,创新训练项目,华中科技大学,文学,文学,2019/5/23,13000,5
基于语料库的美国汉学家威廉?莱尔与华裔汉学家王际真的《阿Q正传》英译本对比研究,创新训练项目,华中科技大学,文学,文学,2019/5/23,8000,4
文化类综艺节目的文化内涵与创新策略分析,创新训练项目,华中科技大学,文学,文学,2019/5/23,14000,4
制造脱贫户：制度实践与策略反思 ——基于鄂东山镇精准脱贫经验的分析 思,创新训练项目,华中科技大学,法学,法学,2019/5/23,13000,3
贫困治理中的“生力军”：精准扶贫场域内的驻村干部行动研究,创新训练项目,华中科技大学,法学,法学,2019/5/23,13000,5
网络语言日常运用对现代汉语语法的影响作用研究,创新训练项目,华中科技大学,文学,文学,2019/5/23,17000,3
城市空间表达在中国现当代小说作品中的演变,创新训练项目,华中科技大学,文学,文学,2019/5/23,5900,5
丝/苏氨酸蛋白激酶TAOK3调节胶质瘤发生的机制研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,18000,3
高盐饮食致PKA/CREB/SHANK1 通路失调参与认知功能障碍机制研究,创新训练项目,华中科技大学,医学,医学,2019/5/23,20000,3
氧化石墨烯通过β-integrin调控Nkx2.5/GATA4/LRRC10调节hiPS-CM细胞钙瞬变的作用,创新训练项目,华中科技大学,医学,医学,2019/5/23,18000,4
利用TEAD-CTGF-Cre三合一报告系统在人类激酶库中筛选Hippo信号通路的调节因子,创新训练项目,华中科技大学,医学,医学,2019/5/23,18000,4
SNARE 蛋白介导自噬体-溶酶体膜融合的机制,创新训练项目,华中科技大学,医学,医学,2019/5/23,18000,3
自然导航方式下AGV路径规划算法的研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,6000,3
自动抓取和投掷机器人,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
超市贮存优化研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,6000,3
多功能越障四足机器人结构设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,8000,3
基于RFID高效定位技术的物流分拣系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
基于串联结构的足式机器人设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
针对高超声速飞行器表面微结构特种加工技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,14000,5
无人机集群技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,4
基于stm32的无人机快递自动接取及分装平台,创新训练项目,华中科技大学,工学,工学,2019/5/23,8400,4
基于声波团聚效应及化学团聚作用的细颗粒物脱除装置,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,4
基于熔盐法的温和热处理炉排炉飞灰的技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,5
基于逆电激励器技术的走路发电装置,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,6
一种以废纸为原料的保温材料设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,13000,5
基于太阳能与水循环的路面降温自动控制系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
一种立式阶梯泄流口与复合式消力墩协同的消能模型,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
创新驱动下的高校学习中心空间设计及使用调查研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,17000,4
液体空间打印,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
加筋土挡墙筋材内力与侧向位移的计算软件开发研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
智能食品仓库管家,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于无监督学习的时空轨迹大数据去匿名化技术研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,3000,6
基于全息投影的远程实时通信,创新训练项目,华中科技大学,工学,工学,2019/5/23,5000,5
“身临其境”——基于SLAM的VR采集及实时合成小车,创新训练项目,华中科技大学,工学,工学,2019/5/23,5000,5
恶意网络软件检测与防护方法研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,4000,5
基于交互式机器学习和OCR的字符集标注研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,2000,2
基于人脸识别技术的移动式摄像头的设计与研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,5000,2
基于深度学习异常检测的托卡马克等离子体破裂预测初步研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
单电极电晕放电带电粒子浓度分布与液滴粒径变化实验研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,6000,3
分散式风电短期功率组合预测方法研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,5000,4
基于迭代学习的电力电子变换器控制方法研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,6000,3
Web技术在工业与大型实验控制系统中的应用,创新训练项目,华中科技大学,工学,工学,2019/5/23,2000,3
无人机精准定位自动降落系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,4500,3
微能量振动收集发电机,创新训练项目,华中科技大学,工学,工学,2019/5/23,8500,5
高效轻型电动汽车控制器,创新训练项目,华中科技大学,工学,工学,2019/5/23,11860,5
基于深度学习实现电路拓扑快速识别仿真的教学软件研发,创新训练项目,华中科技大学,工学,工学,2019/5/23,7700,5
激光叶雕的理论与工艺研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,5
高精度的光纤间距测量系统设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,3
基于pH传感器平台的细胞内NBCn1离子转运机制研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,15000,4
基于导电石墨烯气凝胶的柔性压力传感器设计与应用,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于双目视觉的可调移轴式立体摄影系统,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于深度强化学习（DQN）的游戏AI设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
电动汽车（EV）发热体结构设计及自动控制电路研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,2
基于Python语言下激光扫描三维重构算法的开发,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
LED基座用高导热、高耐压环氧树脂基复合材料的研制,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
光弦乐器,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
太赫兹成像系统的信号 采集与图像处理,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
LED基座用高导热、高耐压环氧树脂基复合材料的研制,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
光弦乐器,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
太赫兹成像系统的信号 采集与图像处理,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
平板波导中金属颗粒调控荧光分子发光特性研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
用于细胞检测的光纤嵌入式微流芯片设计与制作,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
强化学习的智能避障小车,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
信息安全计算机红黑信号识别算法研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
基于电场驱动畴壁运动的低功耗磁逻辑器件设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,3
Co-ZnO薄膜非线性光学与磁性研究,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,2
高功率半导体激光阵列的光束整形系统设计,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
太阳能智能窗户,创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,5
""" Weshare ""（微享）大学生知识共享平台",创新训练项目,华中科技大学,工学,工学,2019/5/23,10000,4
